FEATURE_NAME,PLAN,PLATFORM,EVENT_MONTH,EVENT_YEAR,EVENT_MONTH_NUM,EVENTS,UNIQUE_USERS,AVG_DURATION_SEC
view_analytics,pro,web,2023-04-01 00:00:00.000,2023,4,682,546,3.49
view_dashboard,enterprise,api,2023-04-01 00:00:00.000,2023,4,457,211,3.34
view_dashboard,enterprise,mobile,2023-04-01 00:00:00.000,2023,4,781,381,3.20
view_dashboard,enterprise,web,2023-04-01 00:00:00.000,2023,4,2525,1051,4.10
view_dashboard,free,api,2023-04-01 00:00:00.000,2023,4,333,158,3.37
view_dashboard,free,mobile,2023-04-01 00:00:00.000,2023,4,566,303,3.66
view_dashboard,free,web,2023-04-01 00:00:00.000,2023,4,1956,922,4.00
view_dashboard,pro,api,2023-04-01 00:00:00.000,2023,4,570,272,3.67
view_dashboard,pro,mobile,2023-04-01 00:00:00.000,2023,4,877,489,3.97
view_dashboard,pro,web,2023-04-01 00:00:00.000,2023,4,3318,1646,4.14
comment_task,enterprise,api,2023-05-01 00:00:00.000,2023,5,346,235,3.88
comment_task,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,643,423,4.51
comment_task,enterprise,web,2023-05-01 00:00:00.000,2023,5,2298,1227,3.74
comment_task,free,api,2023-05-01 00:00:00.000,2023,5,146,113,3.74
comment_task,free,mobile,2023-05-01 00:00:00.000,2023,5,395,258,3.54
comment_task,free,web,2023-05-01 00:00:00.000,2023,5,1275,840,4.06
comment_task,pro,api,2023-05-01 00:00:00.000,2023,5,387,251,3.32
comment_task,pro,mobile,2023-05-01 00:00:00.000,2023,5,844,516,3.82
comment_task,pro,web,2023-05-01 00:00:00.000,2023,5,3007,1729,3.79
create_project,enterprise,api,2023-05-01 00:00:00.000,2023,5,302,201,3.47
create_project,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,549,349,4.10
create_project,enterprise,web,2023-05-01 00:00:00.000,2023,5,2041,1149,3.79
create_project,free,api,2023-05-01 00:00:00.000,2023,5,141,111,4.43
create_project,free,mobile,2023-05-01 00:00:00.000,2023,5,290,209,3.68
create_project,free,web,2023-05-01 00:00:00.000,2023,5,1076,733,3.72
create_project,pro,api,2023-05-01 00:00:00.000,2023,5,304,222,4.25
create_project,pro,mobile,2023-05-01 00:00:00.000,2023,5,700,463,3.40
create_project,pro,web,2023-05-01 00:00:00.000,2023,5,2556,1529,3.39
export_report,enterprise,api,2023-05-01 00:00:00.000,2023,5,245,176,3.15
export_report,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,508,352,4.18
export_report,enterprise,web,2023-05-01 00:00:00.000,2023,5,1760,1064,3.55
export_report,free,api,2023-05-01 00:00:00.000,2023,5,11,11,4.01
export_report,free,mobile,2023-05-01 00:00:00.000,2023,5,34,31,3.84
export_report,free,web,2023-05-01 00:00:00.000,2023,5,103,98,2.90
export_report,pro,api,2023-05-01 00:00:00.000,2023,5,146,121,2.93
export_report,pro,mobile,2023-05-01 00:00:00.000,2023,5,293,240,3.79
export_report,pro,web,2023-05-01 00:00:00.000,2023,5,983,764,3.42
filter_tasks,enterprise,api,2023-05-01 00:00:00.000,2023,5,322,218,3.55
filter_tasks,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,641,391,3.82
filter_tasks,enterprise,web,2023-05-01 00:00:00.000,2023,5,2266,1248,3.47
filter_tasks,free,api,2023-05-01 00:00:00.000,2023,5,240,152,3.13
filter_tasks,free,mobile,2023-05-01 00:00:00.000,2023,5,535,324,3.26
filter_tasks,free,web,2023-05-01 00:00:00.000,2023,5,1878,1087,3.37
filter_tasks,pro,api,2023-05-01 00:00:00.000,2023,5,474,304,3.94
filter_tasks,pro,mobile,2023-05-01 00:00:00.000,2023,5,1016,587,3.32
filter_tasks,pro,web,2023-05-01 00:00:00.000,2023,5,3499,1883,3.78
invite_teammate,enterprise,api,2023-05-01 00:00:00.000,2023,5,229,161,3.58
invite_teammate,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,485,349,3.35
invite_teammate,enterprise,web,2023-05-01 00:00:00.000,2023,5,1735,1025,3.65
invite_teammate,free,api,2023-05-01 00:00:00.000,2023,5,27,26,3.23
invite_teammate,free,mobile,2023-05-01 00:00:00.000,2023,5,58,55,3.49
invite_teammate,free,web,2023-05-01 00:00:00.000,2023,5,203,195,3.67
invite_teammate,pro,api,2023-05-01 00:00:00.000,2023,5,215,170,3.91
invite_teammate,pro,mobile,2023-05-01 00:00:00.000,2023,5,424,335,4.32
invite_teammate,pro,web,2023-05-01 00:00:00.000,2023,5,1508,1045,3.78
search,enterprise,api,2023-05-01 00:00:00.000,2023,5,364,239,4.09
search,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,625,408,3.08
search,enterprise,web,2023-05-01 00:00:00.000,2023,5,2217,1232,3.42
search,free,api,2023-05-01 00:00:00.000,2023,5,253,151,3.13
search,free,mobile,2023-05-01 00:00:00.000,2023,5,655,358,3.34
search,free,web,2023-05-01 00:00:00.000,2023,5,2141,1180,3.60
search,pro,api,2023-05-01 00:00:00.000,2023,5,523,315,3.45
search,pro,mobile,2023-05-01 00:00:00.000,2023,5,1033,577,4.00
search,pro,web,2023-05-01 00:00:00.000,2023,5,3691,1892,3.71
set_deadline,enterprise,api,2023-05-01 00:00:00.000,2023,5,275,193,3.37
set_deadline,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,472,324,3.49
set_deadline,enterprise,web,2023-05-01 00:00:00.000,2023,5,1818,1060,3.59
set_deadline,free,api,2023-05-01 00:00:00.000,2023,5,61,54,2.78
set_deadline,free,mobile,2023-05-01 00:00:00.000,2023,5,145,128,3.05
set_deadline,free,web,2023-05-01 00:00:00.000,2023,5,538,439,4.00
set_deadline,pro,api,2023-05-01 00:00:00.000,2023,5,225,167,4.24
set_deadline,pro,mobile,2023-05-01 00:00:00.000,2023,5,475,348,3.65
set_deadline,pro,web,2023-05-01 00:00:00.000,2023,5,1732,1114,3.51
upload_file,enterprise,api,2023-05-01 00:00:00.000,2023,5,261,193,3.42
upload_file,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,485,319,2.94
upload_file,enterprise,web,2023-05-01 00:00:00.000,2023,5,1830,1076,3.49
upload_file,free,api,2023-05-01 00:00:00.000,2023,5,71,58,3.72
upload_file,free,mobile,2023-05-01 00:00:00.000,2023,5,205,162,3.33
upload_file,free,web,2023-05-01 00:00:00.000,2023,5,641,517,3.39
upload_file,pro,api,2023-05-01 00:00:00.000,2023,5,283,218,4.75
upload_file,pro,mobile,2023-05-01 00:00:00.000,2023,5,578,400,4.83
upload_file,pro,web,2023-05-01 00:00:00.000,2023,5,1914,1227,3.53
view_analytics,enterprise,api,2023-05-01 00:00:00.000,2023,5,500,301,3.59
view_analytics,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,857,485,3.35
view_analytics,enterprise,web,2023-05-01 00:00:00.000,2023,5,3212,1489,3.57
view_analytics,free,api,2023-05-01 00:00:00.000,2023,5,18,18,10.59
view_analytics,free,mobile,2023-05-01 00:00:00.000,2023,5,30,30,4.55
view_analytics,free,web,2023-05-01 00:00:00.000,2023,5,110,104,4.05
view_analytics,pro,api,2023-05-01 00:00:00.000,2023,5,126,107,3.47
view_analytics,pro,mobile,2023-05-01 00:00:00.000,2023,5,285,228,3.77
view_analytics,pro,web,2023-05-01 00:00:00.000,2023,5,1037,793,3.68
view_dashboard,enterprise,api,2023-05-01 00:00:00.000,2023,5,505,298,3.32
view_dashboard,enterprise,mobile,2023-05-01 00:00:00.000,2023,5,962,550,3.92
view_dashboard,enterprise,web,2023-05-01 00:00:00.000,2023,5,3372,1481,4.00
view_dashboard,free,api,2023-05-01 00:00:00.000,2023,5,307,172,3.46
view_dashboard,free,mobile,2023-05-01 00:00:00.000,2023,5,777,402,3.19
view_dashboard,free,web,2023-05-01 00:00:00.000,2023,5,2674,1317,3.64
view_dashboard,pro,api,2023-05-01 00:00:00.000,2023,5,665,367,3.98
view_dashboard,pro,mobile,2023-05-01 00:00:00.000,2023,5,1344,718,3.73
view_dashboard,pro,web,2023-05-01 00:00:00.000,2023,5,4997,2292,3.68
comment_task,enterprise,api,2023-06-01 00:00:00.000,2023,6,328,233,3.34
comment_task,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,651,458,3.16
comment_task,enterprise,web,2023-06-01 00:00:00.000,2023,6,2545,1413,4.01
comment_task,free,api,2023-06-01 00:00:00.000,2023,6,196,135,3.76
comment_task,free,mobile,2023-06-01 00:00:00.000,2023,6,464,316,4.09
comment_task,free,web,2023-06-01 00:00:00.000,2023,6,1630,1049,3.61
comment_task,pro,api,2023-06-01 00:00:00.000,2023,6,377,252,3.90
comment_task,pro,mobile,2023-06-01 00:00:00.000,2023,6,1020,625,3.50
comment_task,pro,web,2023-06-01 00:00:00.000,2023,6,3561,1906,3.82
create_project,enterprise,api,2023-06-01 00:00:00.000,2023,6,360,242,3.79
create_project,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,619,421,3.64
create_project,enterprise,web,2023-06-01 00:00:00.000,2023,6,2313,1350,3.84
create_project,free,api,2023-06-01 00:00:00.000,2023,6,167,118,3.66
create_project,free,mobile,2023-06-01 00:00:00.000,2023,6,369,266,4.26
create_project,free,web,2023-06-01 00:00:00.000,2023,6,1326,903,3.73
create_project,pro,api,2023-06-01 00:00:00.000,2023,6,315,235,3.21
create_project,pro,mobile,2023-06-01 00:00:00.000,2023,6,825,549,4.27
create_project,pro,web,2023-06-01 00:00:00.000,2023,6,2937,1717,3.59
export_report,enterprise,api,2023-06-01 00:00:00.000,2023,6,301,229,3.42
export_report,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,563,387,2.95
export_report,enterprise,web,2023-06-01 00:00:00.000,2023,6,2112,1243,3.63
export_report,free,api,2023-06-01 00:00:00.000,2023,6,18,16,2.83
export_report,free,mobile,2023-06-01 00:00:00.000,2023,6,52,49,7.83
export_report,free,web,2023-06-01 00:00:00.000,2023,6,135,130,4.64
export_report,pro,api,2023-06-01 00:00:00.000,2023,6,147,123,2.69
export_report,pro,mobile,2023-06-01 00:00:00.000,2023,6,344,288,3.14
export_report,pro,web,2023-06-01 00:00:00.000,2023,6,1197,896,3.51
filter_tasks,enterprise,api,2023-06-01 00:00:00.000,2023,6,365,237,3.99
filter_tasks,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,671,466,3.73
filter_tasks,enterprise,web,2023-06-01 00:00:00.000,2023,6,2597,1431,3.84
filter_tasks,free,api,2023-06-01 00:00:00.000,2023,6,343,207,3.82
filter_tasks,free,mobile,2023-06-01 00:00:00.000,2023,6,676,425,3.49
filter_tasks,free,web,2023-06-01 00:00:00.000,2023,6,2385,1336,3.83
filter_tasks,pro,api,2023-06-01 00:00:00.000,2023,6,471,297,3.50
filter_tasks,pro,mobile,2023-06-01 00:00:00.000,2023,6,1202,701,3.74
filter_tasks,pro,web,2023-06-01 00:00:00.000,2023,6,4008,2068,3.65
invite_teammate,enterprise,api,2023-06-01 00:00:00.000,2023,6,293,222,3.53
invite_teammate,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,510,366,3.98
invite_teammate,enterprise,web,2023-06-01 00:00:00.000,2023,6,2033,1231,3.70
invite_teammate,free,api,2023-06-01 00:00:00.000,2023,6,34,31,4.40
invite_teammate,free,mobile,2023-06-01 00:00:00.000,2023,6,68,65,3.28
invite_teammate,free,web,2023-06-01 00:00:00.000,2023,6,265,241,3.70
invite_teammate,pro,api,2023-06-01 00:00:00.000,2023,6,184,146,3.59
invite_teammate,pro,mobile,2023-06-01 00:00:00.000,2023,6,533,386,3.54
invite_teammate,pro,web,2023-06-01 00:00:00.000,2023,6,1751,1175,3.96
search,enterprise,api,2023-06-01 00:00:00.000,2023,6,360,256,3.31
search,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,668,441,3.65
search,enterprise,web,2023-06-01 00:00:00.000,2023,6,2486,1419,3.99
search,free,api,2023-06-01 00:00:00.000,2023,6,370,195,4.50
search,free,mobile,2023-06-01 00:00:00.000,2023,6,769,442,4.52
search,free,web,2023-06-01 00:00:00.000,2023,6,2641,1415,3.58
search,pro,api,2023-06-01 00:00:00.000,2023,6,524,343,3.64
search,pro,mobile,2023-06-01 00:00:00.000,2023,6,1313,728,4.21
search,pro,web,2023-06-01 00:00:00.000,2023,6,4450,2220,3.58
set_deadline,enterprise,api,2023-06-01 00:00:00.000,2023,6,299,212,3.09
set_deadline,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,570,402,3.65
set_deadline,enterprise,web,2023-06-01 00:00:00.000,2023,6,2004,1208,3.30
set_deadline,free,api,2023-06-01 00:00:00.000,2023,6,112,89,3.54
set_deadline,free,mobile,2023-06-01 00:00:00.000,2023,6,210,173,3.94
set_deadline,free,web,2023-06-01 00:00:00.000,2023,6,675,554,4.11
set_deadline,pro,api,2023-06-01 00:00:00.000,2023,6,220,175,3.25
set_deadline,pro,mobile,2023-06-01 00:00:00.000,2023,6,603,439,3.30
set_deadline,pro,web,2023-06-01 00:00:00.000,2023,6,2048,1343,3.75
upload_file,enterprise,api,2023-06-01 00:00:00.000,2023,6,301,200,4.25
upload_file,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,553,399,3.36
upload_file,enterprise,web,2023-06-01 00:00:00.000,2023,6,1985,1199,3.90
upload_file,free,api,2023-06-01 00:00:00.000,2023,6,107,82,2.51
upload_file,free,mobile,2023-06-01 00:00:00.000,2023,6,218,176,3.74
upload_file,free,web,2023-06-01 00:00:00.000,2023,6,795,631,3.94
upload_file,pro,api,2023-06-01 00:00:00.000,2023,6,307,220,3.94
upload_file,pro,mobile,2023-06-01 00:00:00.000,2023,6,652,455,3.60
upload_file,pro,web,2023-06-01 00:00:00.000,2023,6,2360,1455,3.86
view_analytics,enterprise,api,2023-06-01 00:00:00.000,2023,6,490,292,3.04
view_analytics,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,957,587,3.95
view_analytics,enterprise,web,2023-06-01 00:00:00.000,2023,6,3662,1738,3.56
view_analytics,free,api,2023-06-01 00:00:00.000,2023,6,16,16,4.62
view_analytics,free,mobile,2023-06-01 00:00:00.000,2023,6,30,30,2.42
view_analytics,free,web,2023-06-01 00:00:00.000,2023,6,133,128,3.75
view_analytics,pro,api,2023-06-01 00:00:00.000,2023,6,125,108,3.35
view_analytics,pro,mobile,2023-06-01 00:00:00.000,2023,6,347,274,3.96
view_analytics,pro,web,2023-06-01 00:00:00.000,2023,6,1201,912,3.98
view_dashboard,enterprise,api,2023-06-01 00:00:00.000,2023,6,518,315,3.36
view_dashboard,enterprise,mobile,2023-06-01 00:00:00.000,2023,6,1058,602,3.40
view_dashboard,enterprise,web,2023-06-01 00:00:00.000,2023,6,3951,1765,3.48
view_dashboard,free,api,2023-06-01 00:00:00.000,2023,6,452,242,5.32
view_dashboard,free,mobile,2023-06-01 00:00:00.000,2023,6,943,500,3.96
view_dashboard,free,web,2023-06-01 00:00:00.000,2023,6,3369,1646,3.85
view_dashboard,pro,api,2023-06-01 00:00:00.000,2023,6,671,382,4.04
view_dashboard,pro,mobile,2023-06-01 00:00:00.000,2023,6,1709,864,4.14
view_dashboard,pro,web,2023-06-01 00:00:00.000,2023,6,5934,2573,3.86
comment_task,enterprise,api,2023-07-01 00:00:00.000,2023,7,477,337,3.31
comment_task,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,924,618,4.16
comment_task,enterprise,web,2023-07-01 00:00:00.000,2023,7,3148,1754,3.79
comment_task,free,api,2023-07-01 00:00:00.000,2023,7,320,220,4.57
comment_task,free,mobile,2023-07-01 00:00:00.000,2023,7,542,361,3.45
comment_task,free,web,2023-07-01 00:00:00.000,2023,7,2106,1356,3.75
comment_task,pro,api,2023-07-01 00:00:00.000,2023,7,527,364,3.22
comment_task,pro,mobile,2023-07-01 00:00:00.000,2023,7,1093,732,3.62
comment_task,pro,web,2023-07-01 00:00:00.000,2023,7,3987,2307,3.77
create_project,enterprise,api,2023-07-01 00:00:00.000,2023,7,398,282,3.76
create_project,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,888,584,3.03
create_project,enterprise,web,2023-07-01 00:00:00.000,2023,7,2757,1625,3.94
create_project,free,api,2023-07-01 00:00:00.000,2023,7,307,224,4.28
create_project,free,mobile,2023-07-01 00:00:00.000,2023,7,486,339,4.23
create_project,free,web,2023-07-01 00:00:00.000,2023,7,1704,1147,3.71
create_project,pro,api,2023-07-01 00:00:00.000,2023,7,500,346,3.83
create_project,pro,mobile,2023-07-01 00:00:00.000,2023,7,861,577,3.56
create_project,pro,web,2023-07-01 00:00:00.000,2023,7,3337,2061,3.60
export_report,enterprise,api,2023-07-01 00:00:00.000,2023,7,345,254,4.14
export_report,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,735,522,3.81
export_report,enterprise,web,2023-07-01 00:00:00.000,2023,7,2501,1512,3.54
export_report,free,api,2023-07-01 00:00:00.000,2023,7,26,25,2.89
export_report,free,mobile,2023-07-01 00:00:00.000,2023,7,56,52,2.45
export_report,free,web,2023-07-01 00:00:00.000,2023,7,182,177,3.71
export_report,pro,api,2023-07-01 00:00:00.000,2023,7,203,169,3.56
export_report,pro,mobile,2023-07-01 00:00:00.000,2023,7,321,271,3.42
export_report,pro,web,2023-07-01 00:00:00.000,2023,7,1339,1027,3.50
filter_tasks,enterprise,api,2023-07-01 00:00:00.000,2023,7,447,316,3.34
filter_tasks,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,946,634,4.54
filter_tasks,enterprise,web,2023-07-01 00:00:00.000,2023,7,3082,1708,3.40
filter_tasks,free,api,2023-07-01 00:00:00.000,2023,7,499,298,4.17
filter_tasks,free,mobile,2023-07-01 00:00:00.000,2023,7,881,491,3.84
filter_tasks,free,web,2023-07-01 00:00:00.000,2023,7,2985,1702,3.96
filter_tasks,pro,api,2023-07-01 00:00:00.000,2023,7,630,412,3.88
filter_tasks,pro,mobile,2023-07-01 00:00:00.000,2023,7,1208,745,3.66
filter_tasks,pro,web,2023-07-01 00:00:00.000,2023,7,4698,2588,3.83
invite_teammate,enterprise,api,2023-07-01 00:00:00.000,2023,7,366,264,3.41
invite_teammate,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,720,520,3.45
invite_teammate,enterprise,web,2023-07-01 00:00:00.000,2023,7,2465,1492,4.10
invite_teammate,free,api,2023-07-01 00:00:00.000,2023,7,41,38,3.41
invite_teammate,free,mobile,2023-07-01 00:00:00.000,2023,7,92,84,4.63
invite_teammate,free,web,2023-07-01 00:00:00.000,2023,7,340,307,3.51
invite_teammate,pro,api,2023-07-01 00:00:00.000,2023,7,264,208,4.40
invite_teammate,pro,mobile,2023-07-01 00:00:00.000,2023,7,478,384,3.47
invite_teammate,pro,web,2023-07-01 00:00:00.000,2023,7,1913,1403,3.67
search,enterprise,api,2023-07-01 00:00:00.000,2023,7,460,324,4.44
search,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,964,622,3.67
search,enterprise,web,2023-07-01 00:00:00.000,2023,7,3100,1758,3.55
search,free,api,2023-07-01 00:00:00.000,2023,7,524,291,3.28
search,free,mobile,2023-07-01 00:00:00.000,2023,7,1008,578,3.84
search,free,web,2023-07-01 00:00:00.000,2023,7,3450,1857,3.77
search,pro,api,2023-07-01 00:00:00.000,2023,7,667,413,3.66
search,pro,mobile,2023-07-01 00:00:00.000,2023,7,1369,817,3.69
search,pro,web,2023-07-01 00:00:00.000,2023,7,4856,2585,3.87
set_deadline,enterprise,api,2023-07-01 00:00:00.000,2023,7,355,258,3.43
set_deadline,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,769,539,3.22
set_deadline,enterprise,web,2023-07-01 00:00:00.000,2023,7,2381,1488,3.67
set_deadline,free,api,2023-07-01 00:00:00.000,2023,7,136,110,3.85
set_deadline,free,mobile,2023-07-01 00:00:00.000,2023,7,222,178,3.49
set_deadline,free,web,2023-07-01 00:00:00.000,2023,7,835,672,3.41
set_deadline,pro,api,2023-07-01 00:00:00.000,2023,7,306,241,3.49
set_deadline,pro,mobile,2023-07-01 00:00:00.000,2023,7,611,454,3.69
set_deadline,pro,web,2023-07-01 00:00:00.000,2023,7,2291,1603,3.70
upload_file,enterprise,api,2023-07-01 00:00:00.000,2023,7,360,245,3.29
upload_file,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,758,539,4.18
upload_file,enterprise,web,2023-07-01 00:00:00.000,2023,7,2454,1500,3.80
upload_file,free,api,2023-07-01 00:00:00.000,2023,7,181,156,3.53
upload_file,free,mobile,2023-07-01 00:00:00.000,2023,7,268,222,3.09
upload_file,free,web,2023-07-01 00:00:00.000,2023,7,1002,763,3.85
upload_file,pro,api,2023-07-01 00:00:00.000,2023,7,345,262,3.31
upload_file,pro,mobile,2023-07-01 00:00:00.000,2023,7,641,473,4.06
upload_file,pro,web,2023-07-01 00:00:00.000,2023,7,2475,1677,3.36
view_analytics,enterprise,api,2023-07-01 00:00:00.000,2023,7,636,393,3.97
view_analytics,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,1271,770,3.46
view_analytics,enterprise,web,2023-07-01 00:00:00.000,2023,7,4311,2086,3.77
view_analytics,free,api,2023-07-01 00:00:00.000,2023,7,27,26,2.98
view_analytics,free,mobile,2023-07-01 00:00:00.000,2023,7,65,65,3.29
view_analytics,free,web,2023-07-01 00:00:00.000,2023,7,191,180,3.60
view_analytics,pro,api,2023-07-01 00:00:00.000,2023,7,195,158,4.52
view_analytics,pro,mobile,2023-07-01 00:00:00.000,2023,7,338,273,4.06
view_analytics,pro,web,2023-07-01 00:00:00.000,2023,7,1312,1025,3.99
view_dashboard,enterprise,api,2023-07-01 00:00:00.000,2023,7,651,410,3.11
view_dashboard,enterprise,mobile,2023-07-01 00:00:00.000,2023,7,1361,790,3.71
view_dashboard,enterprise,web,2023-07-01 00:00:00.000,2023,7,4607,2142,3.76
view_dashboard,free,api,2023-07-01 00:00:00.000,2023,7,686,361,4.54
view_dashboard,free,mobile,2023-07-01 00:00:00.000,2023,7,1196,604,3.79
view_dashboard,free,web,2023-07-01 00:00:00.000,2023,7,4292,2094,3.71
view_dashboard,pro,api,2023-07-01 00:00:00.000,2023,7,952,522,3.64
view_dashboard,pro,mobile,2023-07-01 00:00:00.000,2023,7,1733,955,3.69
view_dashboard,pro,web,2023-07-01 00:00:00.000,2023,7,6333,2978,3.91
comment_task,enterprise,api,2023-08-01 00:00:00.000,2023,8,554,387,3.49
comment_task,enterprise,mobile,2023-08-01 00:00:00.000,2023,8,1145,733,3.94
comment_task,enterprise,web,2023-08-01 00:00:00.000,2023,8,3867,2193,3.59
comment_task,free,api,2023-08-01 00:00:00.000,2023,8,335,242,3.67
comment_task,free,mobile,2023-08-01 00:00:00.000,2023,8,666,451,3.99
comment_task,free,web,2023-08-01 00:00:00.000,2023,8,2368,1498,3.72
comment_task,pro,api,2023-08-01 00:00:00.000,2023,8,682,452,3.47
comment_task,pro,mobile,2023-08-01 00:00:00.000,2023,8,1291,841,4.27
comment_task,pro,web,2023-08-01 00:00:00.000,2023,8,4505,2747,3.83
create_project,enterprise,api,2023-08-01 00:00:00.000,2023,8,563,396,4.07
create_project,enterprise,mobile,2023-08-01 00:00:00.000,2023,8,1010,689,3.56
create_project,enterprise,web,2023-08-01 00:00:00.000,2023,8,3582,2029,3.37
create_project,free,api,2023-08-01 00:00:00.000,2023,8,286,206,2.94
create_project,free,mobile,2023-08-01 00:00:00.000,2023,8,561,390,3.83
create_project,free,web,2023-08-01 00:00:00.000,2023,8,1956,1376,3.68
create_project,pro,api,2023-08-01 00:00:00.000,2023,8,556,395,3.81
create_project,pro,mobile,2023-08-01 00:00:00.000,2023,8,1061,742,3.89
create_project,pro,web,2023-08-01 00:00:00.000,2023,8,3680,2416,4.10
export_report,enterprise,api,2023-08-01 00:00:00.000,2023,8,445,332,4.35
export_report,enterprise,mobile,2023-08-01 00:00:00.000,2023,8,881,641,3.48
